GC_ID,ptype,group_id,snapform,x,y,z,vx,vy,vz,lx,ly,lz,ek,ep
62433621,star,0,147,4.61990386571415,-3.631475793925347,-0.8911616305194912,-192.53229,18.434988,16.05028,-41.85764793183343,97.42663849337345,-614.0084695334203,18833.07342133776,-7225.3154
36091406,star,0,147,-22.04068783247203,-12.411922876330209,1.83861618561059,-35.47721,-59.517673,-10.502009,239.780288430398,-296.7004849802441,871.4700551805688,2455.6391512058035,70456.68
42234857,star,0,149,0.023299150954699144,-1.0861440694861813,2.057760955314734,-130.85518,171.11699,202.12462,-571.654314748359,-273.97800980208837,-138.14069589023782,43629.23498839326,-60841.066
51525895,star,0,149,9.203039576867013,4.533876844652696,5.574255322753743,77.71843,97.996124,43.640457,-348.3949591302875,31.59751534658227,549.4964218046264,8773.942415765603,36818.73
43028595,star,0,151,-1.6520166227128357,1.1411919950987794,-0.3608602809108561,-68.570274,100.17867,110.227875,161.94167231260397,206.84256984815616,-87.24498449785929,13443.916325688362,-74465.766
48176532,star,0,151,0.8578847884346033,-0.6419587943455554,-1.324290448857937,-137.8325,-333.19516,-236.22917,-289.59777358953954,385.18768198153447,-374.32584753301137,92910.51774476655,-86816.56
52107766,star,0,152,0.9055364794694469,-0.8129671855786,-0.3734605529389228,353.55762,-279.6671,-16.195086,-91.27856202967477,-117.37458247913237,34.181966916398835,101739.48176205158,-114168.516
24338560,star,0,152,-3.5864316909282934,-2.7569379283377202,5.202022016870615,-133.40463,41.035236,-14.556655,-173.3344089185906,-746.1802843284112,-514.9583634650362,9846.2911085058,4414.0137
33546608,star,0,152,-2.5742065591330174,-2.963248561536602,0.5020914393171552,-30.719307,16.06046,38.327194,-121.63682216614798,83.23821369925935,-132.3718813716032,1335.2941150665283,-29986.014
65410506,star,0,152,3.06508057359315,1.4709329619217897,-4.4274658717549755,-208.688,-50.436405,-0.55002016,-224.11450541735206,925.6448696204664,152.37441743982674,23047.40879314777,-9325.075
45822276,star,0,152,-1.6286434709254536,-1.7684909238814726,-5.80730342320021,-123.75361,-82.412094,-155.34302,-203.86931959889557,465.6763641254015,-84.63721478225835,23119.08143159421,5401.9272
32743709,star,0,157,0.4179675315390341,-0.8676247974508442,0.596191530195938,165.8457,14.635458,328.39862,-293.6523227816554,-38.38415729277655,150.00899083201188,67782.33221882256,-112468.695
52971606,star,0,157,0.7047617670614272,-0.5433715130056953,-0.6372355075363885,-2.4306855,403.55774,-43.54423,280.8220157027169,32.237228598330816,283.09130016191364,82380.42499899166,-120370.02
26681626,star,0,157,0.8011761308298446,-3.01584822418954,-1.3036332777628559,-110.73614,-175.91672,-120.92999,135.37561657650923,241.24553738596575,-474.90365840006154,28916.624175165314,-40625.664
30663722,star,0,157,-1.763462398244883,-5.944656067295,4.697696808965702,117.53855,266.47244,-78.18676,-787.0133464945754,414.281066305868,228.8121295672176,45468.01969713718,10847.08
63509846,star,0,158,-4.14608821105503,2.109694638827932,1.4477035983727546,-161.95882,147.01367,-23.94633,-263.351663940796,-333.75195432553863,-267.84800488413595,24208.554222600535,-20303.455
63400267,star,0,158,-2.538361329730833,16.080239052374964,-9.434930831666861,53.28879,-51.788242,-55.36898,-1378.964925414651,-643.3225421156958,-725.439236957822,4293.720757272124,57540.105
62775207,star,0,158,-0.9334435022537946,-6.8836627198252245,-3.9284718459821306,6.035798,-111.86177,87.61979,-1042.590892469832,58.076660029124895,145.96504112329762,10113.357688338612,15176.679
36838041,star,0,158,-18.657975222391542,-23.961253342109558,-11.541386843033251,-31.255339,44.853786,43.851357,-533.0585616359241,1178.9074776505977,-1585.7979246969303,2455.849816445523,81356.86
39020395,star,0,158,-0.4398027006755001,-1.8823305696860189,-0.3325788624351844,51.168728,98.882835,102.31581,-159.7058381957017,27.98113275991089,52.82752263642401,11432.290747316554,-76245.05
37630948,star,0,158,-1.4561237911402714,-10.398616432401468,8.163453034256236,158.36223,-26.406897,220.90413,-2081.5258459966135,1614.4463717302003,1685.19978082154,37287.281251700595,40418.293
51369930,star,0,158,-3.0712113142217277,3.2593887533803354,1.0937291060909047,-182.26921,152.97542,2.448255,-159.33385226752944,-191.83403236622237,124.26638098099443,28314.769962212187,-24560.145
25055934,star,0,158,2.407023841245973,-4.496381822616968,6.062278038109071,129.26764,-273.62357,150.71828,981.095211955587,420.8738839223727,-77.38178313130163,57147.99660947919,15679.133
36048908,star,0,158,2.390618932469806,-1.8885782248034957,-1.2597367181951995,-136.32248,-106.37847,137.76248,-394.18408952954087,-157.60716428666387,-511.7660535341928,24439.35081968375,-47211.117
41026180,star,0,158,-0.8336829562394996,-1.8716083734834683,1.3364220288713113,232.81929,86.14035,-138.46838,144.03872479086215,195.7060965745484,363.932791049598,40399.23944118619,-65705.414
36881691,star,0,175,0.9168210022253334,3.3156216984498315,-1.6906952624485712,-97.24496,136.47345,62.929928,439.38684905121886,106.71610854722243,447.5492143328135,16020.879656179924,-36758.11
35848395,star,0,175,-6.203099959733663,-1.753590774598706,1.8147617244176217,218.861,100.6022,76.1196,-316.0516535669275,869.3580297327094,-240.25290642059173,31907.567525096238,2181.6267
31822242,star,0,176,-1.191772384190699,-1.6080994020303478,-0.509060502408829,-98.41561,6.610721,-22.181946,39.03603078830773,23.663670083510837,-166.14056048908927,5110.686607228854,-68901.38
36239119,star,0,176,-2.1272111130238045,0.5331148982368177,-1.5163567382332985,159.61925,34.587116,14.371404,60.10801618671728,-211.4687117541472,-158.669496890029,13440.556267164764,-49021.547
60636408,star,0,176,-0.002640214042912703,0.876396257939632,-0.5526083606018801,-417.30096,-136.45311,158.41519,63.429351890072965,231.02225180366526,366.08126901227047,108927.4678804744,-120913.336
28172828,star,0,210,-0.4690708252383047,-1.0105501422658563,0.3240470127639128,24.383204,109.442726,129.49202,-166.3227673558239,68.64223277844381,-26.695940092233016,14670.217151478399,-115399.58
46225814,star,0,210,-1.337099410200608,0.08758343869703822,-0.8582689344475511,-4.1538773,95.726845,346.86212,112.53875443578201,467.35428199657326,-127.63249685165457,64747.10064423084,-82631.74
17788377,star,0,210,0.2508514338696841,0.19193033351621125,0.061572743084980175,188.50583,338.22305,-245.86009,-68.01333063365131,73.28117762070207,48.66375120508796,105188.23676325567,-164202.17
50416628,star,0,210,3.79227437247755,-0.33639243889047066,1.1260516987458686,175.93382,-79.49613,148.14087,39.68328609674278,-363.68024171710937,-242.28833602553775,29609.029761613463,-25883.422
37602601,star,0,210,-1.148889614691143,1.107764768996276,3.8645507333931164,55.535652,-15.025624,-210.84926,-175.50409273738362,-27.622177980459327,-44.25765520275688,23883.69267087255,-21829.826
38601551,star,0,210,-3.1573333016058314,-0.8778744488809025,-0.9398998162650969,39.808304,-8.079693,-121.19145,98.79677734038746,-420.0576248112838,60.45697606058262,8168.674830306438,-34180.715
47930924,star,0,210,-0.4404776360242977,-0.46901717258879216,1.2214050458278507,124.8165,-218.17383,37.938526,248.6847942707225,169.16257253318867,154.6417729467451,32309.152800539625,-98539.766
63394537,star,0,210,-1.5519572297416744,1.3061797106129234,-0.08589617142570205,-93.19056,55.119045,-68.16947,-84.30706591066786,-97.79139225130469,36.181217108296764,8184.8326231011015,-77730.72
36089626,star,0,210,-0.6352889842892182,-1.5646126329957042,-0.548073856109113,51.80125,-218.90375,117.46877,-303.76854708452964,46.235706324174515,220.116030314794,32200.567852677894,-79832.484
47352685,star,0,211,-2.103916511456191,-1.1941389153435011,0.9484504462816403,154.92375,-1.4063536,-119.248566,143.7332095628032,-103.95152472484506,187.95933151747184,19111.786619064515,-61187.883
55384882,star,0,211,2.3579745599417947,-1.7897277004594798,-0.8629124793078518,274.28366,-257.04745,55.069473,-320.36881830551613,-366.5352108431191,-115.21829352043216,72168.77351869317,-52282.844
31214159,star,0,211,2.1800946535295225,-3.875209801066376,-3.9044101498511736,-32.583866,-102.44206,117.75889,-856.3162260083417,-129.50474506977835,-349.6027098291368,12711.617938943207,-3512.75
40071787,star,0,213,-2.1520863119512796,-8.838717708124022,5.396126509098394,4.035615,33.320812,115.42603,-1200.0214401864116,270.1834746110315,-36.03960241820381,7224.866098076134,27453.76
28408141,star,0,213,1.3897585586091736,-1.5411816247869865,4.993133287498495,-90.9318,-33.365257,178.55081,-108.58205350023852,-702.177120478405,-186.51207240862598,20631.113309134846,-4342.214
23109154,star,0,213,3.4736276263502077,-2.65512191131711,-1.8616808879887685,-51.61526,-118.45471,-129.57971,123.52505910256048,546.20281219643,-548.5123704222773,16743.276969355065,-22485.645
60932987,star,0,213,8.318702041637152,-4.07877333239594,-3.3790673993862583,133.4459,-42.054127,65.9395,-411.0559983455569,-999.4537600635858,194.45985923961467,11962.187725145486,20689.648
57054599,star,0,213,0.17132835703523597,3.54265232533362,0.8346238403755706,-23.951138,-88.12916,-114.027054,-330.4035110967128,-0.45412260649468905,69.75152925965006,10671.286181491334,-35136.664
59829740,star,0,213,1.1986322473821929,-7.409284299348656,7.5869673967317794,59.874123,19.347223,100.967804,-894.885916840838,333.2397504551253,466.814602385834,7076.861612545326,30438.836
40257691,star,0,213,-2.9304574961497565,4.983645775690093,-2.5685051190812374,89.39597,219.82785,186.85674,1495.8567381052303,317.96170565558924,-1089.7140361262313,45615.68724514963,-141.78075
57037783,star,0,213,-8.66479118438292,4.559692496761272,-1.2516706633905414,-151.79378,-19.560032,-45.5903,-232.36047382975804,-205.03462450982383,861.6165400602029,12751.211130880867,25709.77
17155273,star,0,238,0.285432425160252,0.5789710097524221,0.07071486143104266,-133.85393,-8.8045635,223.00606,129.73665591964806,-73.1186218290485,74.98443571036498,33863.04572917707,-140657.3
18913688,star,0,238,2.3631823025352787,17.768223086706712,-0.383079653736786,82.82886,-89.1879,-68.98948,-1259.9865232578334,131.30466596681217,-1682.4888758380703,9787.323437958956,54513.15
57022530,star,0,238,1.3244380401520175,1.5715527488355292,-1.3613259420890245,131.71346,-148.8422,-87.99981,-340.91908157753073,-62.75464856933739,-404.12690576665966,23623.195699588512,-67547.836
56042276,star,0,238,-1.6103293163396302,0.2405592616996728,-2.4620971622061916,-52.058434,-72.627846,-186.4948,-223.67986357080298,-172.14511708624667,129.4778875524915,21382.596818385762,-40611.574
20390703,star,0,238,0.18957294824940618,2.7639722318417626,0.1465520405981806,95.97322,222.46826,-299.4439,-860.25782634042,70.83153596066805,-223.0933530953135,74184.8226280678,-55530.297
43242312,star,0,238,-0.18373071472888114,-1.246260805084603,3.442408443290333,-26.58247,-6.7065215,110.17085,-114.2150292594778,-71.265949463886,-31.89649639821794,6444.611731195007,-30150.021
48557034,star,0,238,0.32773909138632007,0.9013812641132972,-1.1211759597645141,-34.65563,-205.5262,-374.14224,-567.675841243913,161.47609579703564,-36.12103586857057,91712.23156938143,-96799.945
63157406,star,0,238,1.080354237848951,-2.851220113596355,1.4448851938795997,-152.47263,21.261263,112.50465,-351.4955943654787,-341.8503108019959,-411.7633217919261,18178.618049205397,-41079.867
