# GC ID
28176797 2
40444809 2
30625802 2
65190203 2
47942228 2
43628630 2
58170057 2
42014095 2
27088697 2
60809165 2
61772980 2
45609553 2
38044460 2
52622071 2
25783007 2
25598670 2
58318258 2
63869327 2
50051471 2
39422521 2
38239645 2
40228472 2
44200126 2
56914778 2
51712589 2
53857857 2
59978836 2
52270749 2
52096255 2
61358446 2
44013949 2
54054681 2
53346873 2
41420561 2
53364101 2
42637882 2
47157899 2
44629937 2
47571753 2
42010625 2
51182372 2
54219137 2
30436202 2
25964068 2
51558676 2
62408695 2
61095619 2
53158469 2
57686749 2
42210937 2
54199680 2
31790429 2
48736862 2
35074844 2
51732851 2
49880447 2
47373027 2
51525955 2
50614075 2
40241764 2
47578068 2
33903501 2
34871001 2
25960864 2
29688702 2
47776706 2
66729038 2
55425491 2
52227353 2
49492198 2
35884087 2
61630142 2
63411936 2
41224827 2
42015210 2
61070472 2
27480506 2
46378515 2
56916412 2
26523643 2
54401050 2
56400817 2
64429614 2
41228544 2
41035588 2
35093278 2
66545839 2
35062878 2
62930745 2
61767164 2
49299273 2
35284738 2
41629951 2
39017418 2
30668583 2
46546653 2
28033222 2
34861528 2
49655865 2
33751047 2
55914575 2
34922813 2
26916812 2
28957561 2
55739513 2
43402672 2
57875492 2
62138579 2
34332098 2
23634402 2
50801234 2
58010445 2
38636657 2
56897066 2
57212014 2
32179315 2
35678829 2
38073532 2
60377435 2
31559604 2
39803232 2
59688457 2
21715729 2
58913994 2
48512883 2
64226930 2
49863405 2
47971439 2
50638711 2
40433727 2
39064696 2
29719585 2
26521207 2
29708367 2
60820866 2
61501634 2
34128202 2
62776025 2
64548711 2
57698524 2
38620990 2
34493240 2
36860529 2
47187553 2
44226026 2
53527710 2
60820771 2
25267074 2
55604541 2
58170517 2
50422654 2
40429522 2
27650877 2
31019448 2
61891639 2
62145111 2
57369828 2
41224412 2
30291208 2
54372212 2
31198183 2
36470477 2
26702057 2
51540529 2
51712545 2
37844366 2
56391340 2
57520947 2
58033377 2
55084111 2
30259213 2
27422109 2
64774140 2
54717757 2
30859089 2
58146796 2
65076787 2
49481634 2
35692269 2
60699005 2
55915452 2
57550795 2
34123358 2
46172833 2
50249921 2
64433032 2
62428253 2
43816508 2
42010964 2
43415320 2
43630354 2
25068429 2
45427238 2
58924560 2
58474007 2
45007321 2
55920126 2
62154318 2
55918033 2
59669411 2
39033585 2
45194348 2
45210869 2
49844908 2
45216823 2
30057653 2
38450238 2
57721922 2
43228765 2
42810413 2
26722392 2
44591750 2
33359485 2
54377316 2
40635924 2
31608433 2
57056043 2
39233501 2
41206916 2
42012018 2
48338174 2
61210443 2
43599414 2
63263946 2
42235969 2
59510073 2
56246769 2
61103025 2
33145906 2
58157653 2
45204989 2
40432663 2
46389667 2
44794766 2
27800130 2
39453067 2
49503907 2
22927365 2
47775708 2
63172755 2
33913910 2
50267744 2
31396362 2
44199107 2
42806056 2
59841594 2
32960088 2
36447126 2
63866210 2
47156594 2
50038086 2
42036094 2
44198192 2
45386269 2
58772756 2
45809956 2
32941946 2
57866483 2
43614815 2
57537343 2
36638032 2
46188270 2
50612414 2
45033019 2
44428038 2
43826099 2
60676944 2
39220626 2
59102858 2
31372403 2
54923860 2
41429064 2
32362642 2
26348119 2
60406774 2
57055526 2
57404130 2
50441981 2
32525543 2
28367271 2
36473290 2
31191227 2
37629056 2
58010957 2
25433683 2
40634990 2
43199629 2
35656565 2
41006085 2
30282572 2
64321662 2
52823175 2
41226969 2
65296992 2
24714732 2
65906056 2
62649671 2
43811776 2
50607990 2
25997798 2
46984752 2
52983305 2
38428933 2
44227682 2
53883584 2
43411608 2
48722937 2
59242309 2
29691866 2
30998207 2
49852969 2
62647521 2
56082039 2
50242469 2
60665420 2
50429740 2
63537429 2
42819220 2
36463507 2
45436065 2
39025351 2
47753928 2
29843609 2
22756790 2
65695361 2
41443555 2
45825084 2
62542574 2
52281446 2
61476914 2
51335578 2
26145533 2
61749530 2
46196533 2
37242641 2
53850723 2
31784098 2
28745754 2
43639072 2
66001483 2
52447117 2
46379368 2
58170059 2
38229239 2
43621748 2
45999885 2
22750197 2
26878554 2
44606629 2
44806227 2
34508002 2
39027771 2
51176921 2
57236569 2
56570781 2
24913692 2
46381008 2
45982207 2
26543729 2
36054274 2
61516406 2
53875638 2
49095779 2
53183956 2
52108702 2
43805825 2
38628392 2
51160573 2
31606428 2
51922281 2
49510947 2
43408179 2
64772864 2
51515801 2
43797987 2
56720050 2
43820290 2
34319978 2
26685556 2
29159128 2
58911374 2
50419015 2
39837681 2
62537912 2
45991977 2
37636117 2
38037645 2
23988128 2
24331357 2
49665842 2
29479755 2
62773600 2
30099395 2
23454015 2
24875074 2
44615639 2
45219353 2
33686847 2
25616496 2
46972331 2
34506411 2
60086014 1
48931584 1
25788646 1
36242953 1
62433621 1
52081611 1
53512479 1
25069872 1
29887280 1
34138548 1
34130868 1
29097526 1
38817790 1
32542290 1
34877410 1
30998677 1
57051200 1
52236976 1
36689496 1
61104125 1
57560284 1
61209030 1
50627686 1
27229089 1
26140833 1
55931123 1
34506949 1
32348666 1
36668963 1
46411407 1
58610128 1
62914750 1
42403026 1
50781478 1
48741724 1
56888875 1
33137955 1
64323051 1
46391565 1
38435566 1
61887906 1
33150759 1
54541273 1
45398126 1
49641843 1
36888257 1
42405754 1
62276793 1
55607152 1
31234585 1
66276473 1
39250504 1
53342825 1
36091406 1
63386351 1
23661516 1
44998551 1
58764899 1
26684283 1
27792307 1
26741389 1
40790487 1
32174136 1
28915977 1
56753221 1
50984718 1
30661637 1
51521550 1
33705829 1
26313537 1
28394253 1
27614760 1
56062954 1
59078346 1
63880701 1
63763230 1
39809282 1
24552249 1
26318347 1
60129011 1
40037495 1
46999938 1
64673496 1
28391565 1
61774890 1
43203532 1
20702339 1
42594139 1
48160175 1
25444291 1
31813547 1
62542657 1
51928397 1
35256452 1
50036556 1
37269605 1
46966097 1
41640194 1
35860927 1
54413352 1
50037452 1
57239685 1
50606361 1
62394970 1
64224233 1
57369443 1
40849870 1
36442108 1
31177432 1
53683368 1
26194375 1
55412063 1
28904768 1
50264446 1
49689722 2
42416868 2
62394983 2
56067879 2
33923439 2
40014291 2
31004578 2
58029193 2
33308933 2
51900536 2
40037883 2
51907906 2
26691461 2
26363125 2
27817699 2
35447955 2
59946399 2
31573264 2
43022102 2
55605581 2
60531703 2
49088523 2
51009913 2
43606653 2
58488895 2
34673502 2
51726450 2
47186962 2
40626603 2
38243164 2
41812136 2
41628317 2
31607906 2
42820802 2
35078490 2
39826784 2
32519293 2
47558168 2
43613267 2
57999815 2
52108246 2
26337992 2
26151234 2
36273305 2
26709520 2
51163023 2
64343570 2
54395243 2
57853157 2
52635966 2
35311284 2
27976918 2
53875021 2
59064667 2
58625999 2
53339632 2
33914459 2
55897862 2
48539771 2
24524065 2
44627326 2
41643379 2
42827594 2
43001915 2
24712154 2
47544241 2
47360296 2
58944720 2
37241591 2
54883132 2
61904035 2
28027898 2
41416950 2
62291784 2
44230328 2
25417838 2
41036604 2
49476273 2
26515225 2
42403978 2
37236407 2
57702460 2
47776316 2
43835241 2
31405143 2
40242440 2
46188764 2
30475052 2
35462896 2
54910024 2
27059163 2
56579384 2
33897924 2
53008926 2
44801660 2
63396705 2
38224772 2
64236058 2
57393410 2
46603590 2
46419594 2
56570175 2
46613458 2
46413044 2
63865365 2
60409810 2
55424462 2
27975659 2
25977228 2
48746041 2
33312363 2
45810560 2
54571646 2
44018569 2
42239397 2
35281523 2
45002575 2
55932770 2
42212937 2
49098900 2
55236687 2
45821922 2
36641872 2
26370557 2
27638373 2
55598112 2
47941670 2
28718513 2
63535164 2
26888791 2
26010452 2
31614430 2
33503190 2
27615176 2
53182327 2
33701285 2
58621731 2
57213459 2
30436587 2
38231918 2
47560280 2
43828727 2
48522070 2
32355872 2
24358708 2
33698702 2
39442304 2
59528955 2
61624931 2
41427409 2
36273223 2
31222140 2
60662786 2
41830321 2
25059505 2
46218457 2
53702734 2
29103105 2
50601424 2
39230820 2
53151690 2
58788181 2
26544743 2
46003440 2
49682653 2
46183210 2
65804510 2
26157554 2
42607580 2
44822648 2
31764732 2
33339417 2
48518565 2
26696157 2
53873986 2
61745633 2
62933195 2
50244687 2
59536125 2
58306017 2
36085328 2
53174238 2
46978030 2
54066502 2
58311922 2
28171974 2
35062916 2
56408658 2
23284424 2
57852178 2
31972688 2
31028451 2
58348786 2
54398294 2
29662636 2
62144197 2
38039145 2
55242505 2
28744206 2
54572162 2
25591188 2
54891208 2
55586456 2
62154388 2
42414817 2
38467634 2
60114844 2
55577710 2
59960881 2
26685072 2
64753707 2
51532262 2
28911700 2
56098740 2
36052240 2
53683312 2
57044742 2
50951780 2
29469336 2
49309394 2
64970191 2
35865449 2
48906922 2
31000264 2
49476227 2
48519673 2
28967199 2
31367574 2
64330096 2
47377198 2
63162371 2
34717648 2
35294400 2
35904745 2
52985418 2
46015268 2
54234604 2
62922140 2
41433267 2
54899714 2
63530477 2
48516193 2
36281225 2
35850325 2
44024893 2
44022915 2
49303923 2
51151589 2
30272858 2
46011651 2
48923541 2
58926069 2
37461538 2
29470182 2
50611849 2
38021121 2
63290044 2
52069990 2
54225593 2
27249010 2
36832198 2
60555707 2
49324531 2
32001340 2
48709561 2
31762914 2
31567034 2
47357399 2
29135667 2
65705846 2
51338296 2
32387202 2
26517293 2
28381058 2
39424520 2
30840787 2
30482697 2
56086162 2
31411507 2
38062540 2
49865620 2
56229926 2
63301772 2
43044216 2
61496343 2
30802069 2
53897072 2
52813009 2
41827668 2
27087192 2
61742221 2
52106010 2
51708058 2
54552645 2
32366820 2
61634529 2
46216868 2
60674483 2
63856953 2
61070994 2
42014168 2
35481194 2
58180008 2
53000322 2
31004583 2
26159009 2
57046513 2
33510077 2
63288565 2
39017345 2
32148570 2
27626548 2
41016821 2
53896548 2
35472094 2
54750988 2
40415551 2
26861813 2
50969836 2
50780679 2
33885864 2
59978876 2
49281135 2
28569519 2
37681458 2
43428479 2
37433436 2
54043583 2
37825718 2
34318383 2
45021624 2
42814047 2
25597695 2
24880923 2
43437248 2
63143038 2
30996299 2
35278434 2
23993124 2
44207684 2
47951774 2
46396814 2
42212324 2
42016718 2
33689021 2
40622332 2
43421557 2
26694210 2
49128018 2
47941230 2
47389015 2
60418439 2
51746220 2
51531691 2
44411684 2
32160060 2
42830289 2
25059911 2
52827439 2
44412192 2
52803037 2
25235041 2
52620590 2
55243020 2
27062048 2
30099921 2
36830075 2
31433681 2
24360165 2
58021726 2
55572342 2
52990572 2
44396846 2
47775065 2
39425012 2
30244248 2
36651986 2
35446695 2
45403870 2
54039517 2
33122355 2
45412229 2
57846235 2
42449545 2
35283747 2
65904385 2
64984124 2
65075226 2
34682526 2
41616316 2
49846654 2
33920724 2
52978319 2
47576453 2
50790623 2
63048054 2
45211366 2
49488349 2
32955792 2
39835519 2
38630897 2
41440824 2
37086973 2
47395602 2
43622290 2
47204386 2
38038547 2
43433363 2
49854933 2
66096786 2
27624128 2
27796358 2
42019129 2
59816330 2
47545659 2
30809236 2
56909943 2
23982909 2
45411021 2
39825584 2
46975005 2
51381402 2
52819253 2
57837071 2
60235050 2
45006715 2
40231089 2
23624448 2
41825471 2
50261717 2
51706311 2
51522019 2
39258622 2
55914551 2
53854989 2
30641828 2
34092489 2
46568502 2
62923662 2
60832882 2
33883221 2
32385034 2
46972330 2
52602584 2
42013650 2
48715414 2
34100500 1
33113480 1
36075257 1
41218748 1
63283539 1
37075409 1
41410970 1
58771729 1
43215668 1
40641856 1
29515479 1
60691993 2
61620309 2
54024655 2
43197917 2
36832761 2
48350731 2
62304363 2
38619978 2
37044207 2
45598617 2
56752716 2
63527193 2
65887021 2
61362350 2
50985354 2
22576212 2
40643611 2
45595928 2
56740245 2
55600171 2
35073424 2
43423074 2
45220992 2
56419268 2
28916383 2
28747745 2
58759545 2
30442814 2
50414798 2
44604606 2
42232698 2
37441451 2
56887472 2
26191181 2
24715634 2
33939760 2
52075085 2
38034113 2
66083137 2
41819823 2
50612509 2
33492686 2
45022209 2
36459514 2
44218411 2
38030429 2
64975934 2
64991620 2
47948096 2
24693319 2
25414824 2
59063821 2
37258158 2
31755964 2
63866706 2
52637551 2
30664233 2
47352995 2
59085752 2
61903601 2
57874856 2
45823572 2
61518884 2
49098810 2
57548111 2
28172493 2
63021555 2
53342762 2
26868975 2
29708320 2
54055611 2
42411828 2
25240860 2
46604268 2
44443318 2
61636965 2
65182236 2
32536272 2
56737515 2
32004082 2
28738712 2
43832626 2
63859390 2
24334447 2
31972531 2
32344201 2
35299237 2
44808787 2
54374852 2
27241402 2
47183365 2
50802121 2
25952627 2
59089898 2
55908515 2
52439937 2
59539162 2
50824267 2
25779335 2
28346689 2
57551728 2
29679083 2
55576848 2
46807279 2
50818815 2
38049611 2
54040505 2
49489365 2
24866113 2
45412754 2
62791260 2
63755064 2
24345248 2
65493157 2
59825283 2
45613345 2
46398617 2
43028595 2
40808186 2
35098645 2
39042070 2
65286152 2
42013017 2
43440975 2
59833919 2
55399518 2
45030468 2
53540068 2
54375328 2
57063512 2
41830722 2
43607253 2
59948598 2
31189646 2
63021573 2
47161702 2
32931156 2
53182813 2
41229564 2
28744736 2
61245259 2
23814687 2
55736110 2
41433245 2
29334051 2
29291298 2
52109857 2
30248833 2
53890115 2
43224140 2
31614354 2
48717353 2
53161036 2
61083484 2
54751924 2
53493432 2
60797306 2
25429686 2
43423121 2
35264113 2
38822559 2
39661418 2
66176576 2
62162944 2
29087699 2
50627717 2
55929670 2
32544193 2
66173007 2
43009264 2
52636082 2
30808741 2
26151621 2
27458668 2
37425275 2
56734649 2
59806964 2
34721440 2
38425846 2
42805122 2
63390634 2
64445765 2
34310917 2
46003107 2
45992598 2
59679337 2
64342686 2
49869670 2
25413420 2
51717622 2
59382232 2
47776759 2
60688422 2
35485978 2
58613268 2
39423041 2
62934661 2
56923276 2
31741022 2
54913062 2
55609839 2
57865864 2
36863712 2
61638953 2
42220137 2
54558197 2
28743090 2
49859896 2
58776084 2
43830450 2
62775195 2
56900709 2
32916430 2
35472092 2
66644875 2
38258097 2
57370396 2
41622520 2
55927439 2
49507787 2
27300491 2
35501503 2
65187243 2
50047422 2
59552071 2
53339693 2
49087578 2
42613596 2
43203150 2
54384973 2
42606663 2
51552074 2
47572686 2
46605822 2
39627661 2
57380042 2
60805336 2
65296576 2
50802668 2
43002288 2
64315431 2
25615058 2
30662134 2
39633943 2
25967419 2
57873802 2
34290491 2
51726781 2
37049819 2
35689574 2
62036161 2
42016086 2
44997585 2
51372687 2
47182732 2
43199208 2
34510082 2
57854095 2
54038058 2
62024601 2
41642827 2
58018066 2
26915731 2
44605621 2
36836923 2
61765172 2
24360167 2
33694011 2
42640700 2
52094242 2
62171728 2
29524603 2
66267627 2
39230807 2
46384928 2
50987353 2
57533951 2
41621413 2
61368201 2
58008521 2
25238960 2
58929881 2
60410780 2
51337828 2
39042545 2
39428556 2
34664636 2
47556696 2
27432816 2
33730372 2
40625384 2
30984785 2
46990065 2
57064522 2
46774991 2
58016178 2
42425837 2
41624599 2
63150299 2
39833971 2
41665381 2
60274284 2
52808153 2
24884274 2
23980740 2
46783691 2
30434513 2
52819261 2
59838578 2
60092011 2
28778336 2
27795389 2
59818771 2
41030935 2
43623340 2
51007171 2
55569511 2
26902122 2
52797131 2
55903820 2
28218550 2
34507348 2
35472662 2
54217703 2
48924757 2
39253235 2
23980416 2
43818064 2
45032987 2
56403716 2
62542706 2
37460898 2
66816410 2
63407248 2
40817511 2
43014863 2
25274437 2
60239095 2
45397139 2
26139447 2
25768679 2
53683786 2
55938144 2
37239967 2
28346699 2
47945615 2
39046347 2
43828283 2
38271288 2
51344128 2
63627346 2
29497615 2
25804630 2
56432079 2
32925069 2
48929576 2
34716508 2
44992325 2
44201637 2
26511850 2
39053251 2
51366148 2
42627822 2
26724969 2
61871445 2
57204626 2
33520339 2
54219173 2
26900012 2
33319422 2
31982515 2
26725950 2
31994847 2
53174207 2
46579519 2
56076013 2
58185769 2
44605570 2
42227034 2
47947059 2
31179536 2
33307002 2
58329915 2
31028501 2
51927216 2
25055885 2
56597894 2
44422686 2
61509456 2
44434681 2
41828287 2
60248618 2
59533028 2
45028090 2
48934392 2
26714021 2
30621353 2
39021194 2
43204518 2
48940394 2
64097306 2
23470030 2
45195354 2
54239482 2
36279593 2
29908104 2
44201514 2
44795236 2
55766117 2
52983860 2
26895397 2
52440912 2
57401908 2
49282592 2
57557089 2
39411743 2
54067496 2
46015328 2
45822276 2
25413888 2
52471565 2
60516903 2
37831561 2
45787297 2
31000179 2
38634084 2
23273385 2
34851082 2
65404470 2
50433012 2
41427995 2
41215724 2
54565263 2
30802985 2
29325045 2
42844448 2
51347018 2
46794194 2
45797897 2
45589972 2
50073141 2
54883574 2
40013234 2
59357968 2
46582994 2
28387836 2
53889591 2
37830153 2
50260185 2
30444314 2
38856689 2
27836495 2
59817831 2
32376433 2
48512043 2
35458439 2
46801355 2
29464561 2
27079466 2
37849195 2
38438678 2
60530698 2
28918321 2
50787722 2
45214654 2
30622886 2
23999802 2
61768635 2
27282308 2
51152575 2
29523525 2
56266148 2
65602663 2
45612671 2
60953017 2
42428919 2
47749504 2
34492734 2
62799656 2
35436527 2
58303318 2
53359343 2
45029719 2
27797233 2
42222791 2
45594009 2
58776684 2
64318697 2
42206066 2
28197887 2
35478018 2
34914042 2
50424631 2
34720872 2
60397731 2
41815124 2
33155570 2
48726123 2
32956855 2
30652472 2
33118391 2
53164703 2
31818954 2
49293589 2
44021255 2
39848437 2
51362539 2
41412889 2
39839939 2
49319562 2
44823210 2
35492328 2
35466107 2
28567417 2
29094455 2
47182664 2
46217010 2
35882326 2
25610544 2
36460973 2
54025566 2
43802790 2
53167746 2
47581258 2
42634272 2
29336747 2
49106993 2
45234616 2
52608100 2
47557839 2
41417587 2
37063087 2
37073276 2
47344080 2
44172376 2
27616108 2
46177345 2
31962963 2
54879054 2
31578236 2
59968751 2
50814457 2
28544135 2
44396417 2
46403233 2
31556022 2
50984142 2
32138500 2
40012700 2
31977767 2
58459207 2
51157285 2
50980240 2
40236913 2
27245678 2
43229790 2
45994606 2
37232956 2
46983688 2
27789143 2
26521621 2
63030104 2
38626866 2
32345645 2
46791130 2
64457831 2
39615573 2
58494221 2
51899541 2
47351727 2
30836025 2
31386723 2
36661926 2
50608370 2
24355207 2
49493038 2
40810248 2
28344579 2
27795868 2
43003346 2
45624763 2
56401286 2
63274937 2
38631019 2
48513812 2
35086259 2
39649450 2
47155567 2
65799025 2
34670126 2
51360866 2
44595731 2
36851786 2
50802155 2
33122392 2
47203825 2
47934499 2
60118794 2
26338581 2
55069416 2
49658551 2
60541948 2
37075967 2
33546608 2
62780798 2
57690120 2
52267168 2
57866944 2
51179173 2
52794745 2
37851949 2
54572197 2
29289402 2
43624968 2
54237382 2
47193989 2
59219736 2
34526985 2
56896661 2
30641791 2
50237384 2
24338560 2
27242842 2
36454737 2
47202727 2
55237575 2
32148929 2
28177328 2
44811953 2
25233154 2
38227780 2
40039503 2
53878869 2
62529769 2
30642394 2
63776146 2
48930575 2
37875723 2
44403456 2
48720402 2
38633594 2
63388849 2
47195602 2
50783342 2
60535503 2
65410506 2
28221198 2
37658018 2
57879706 2
35291739 2
46194993 2
53890062 2
36466864 2
50032446 2
53519139 2
29907539 2
24530680 2
55900578 2
62174716 2
22748695 2
52107766 2
33711868 2
57047010 2
26722922 2
38820568 2
42633653 2
27622999 2
25825523 2
54889752 2
48715875 2
43809685 2
33364954 2
49468514 2
46989555 2
47537791 2
42207502 2
36681262 2
36047828 2
28942088 2
42426451 2
45996657 2
48749835 2
24368180 2
41442276 1
49663916 1
31612283 1
44441135 1
39414999 1
56594103 1
48165611 1
24157382 1
42996346 1
61770442 1
33352887 1
54214696 1
27820276 1
28776266 1
49483661 1
26519201 1
56412020 1
34861525 1
24509612 1
48905539 1
31216907 1
24004262 1
36632806 1
61206587 1
56564925 1
58740627 1
41819362 1
45801530 1
60124418 1
48518079 1
63038702 1
43819106 1
40828501 1
25778358 1
58449024 1
58461138 1
37830159 1
61361318 1
27998091 1
53149814 1
29506541 1
34520408 1
54215542 1
51366684 1
30466531 1
30041166 1
46995412 1
27428940 1
46960780 1
29677970 1
35879709 1
55242643 1
60552062 1
42599037 1
31011780 1
57059447 1
35844351 2
60538085 2
30096191 2
40057904 2
28533525 2
48911137 2
37656460 2
57201961 2
60276295 2
61500046 2
50051433 2
35300251 2
25049511 2
43593762 2
33891405 2
58924488 2
58036566 2
62407820 2
56070283 2
33124438 2
47583036 2
49696204 2
62664854 2
51902217 2
31187238 2
45784392 2
58195287 2
22584967 2
34671987 2
31413074 2
58322314 2
46194937 2
42252929 2
45016867 2
40040700 2
54921750 2
40188206 2
26185898 2
61481149 2
30472976 2
45406274 2
37668788 2
38636077 2
39644605 2
28753452 2
55742272 2
58625648 2
28752427 2
61381566 2
32153555 2
42439759 2
61068874 2
39845122 2
59949964 2
26691405 2
58001318 2
31181348 2
42403455 2
51356118 2
52827997 2
39241983 2
46978656 2
42834592 2
43620046 2
46782800 2
23098549 2
46192420 2
29345942 2
36654061 2
28410236 2
33136356 2
36245767 2
63656414 2
36081112 2
30044821 2
35445037 2
60523207 2
37639033 2
37428073 2
40806357 2
53004621 2
58327258 2
50069977 2
58004084 2
63766887 2
63385111 2
46184225 2
48701945 2
29294238 2
58479186 2
23824310 2
63627434 2
24866496 2
55233772 2
37055168 2
43636219 2
33939759 2
64219752 2
45811452 2
28592412 2
31960794 2
26543707 2
54206199 2
45399615 2
24349003 2
30814185 2
32937262 2
65588566 2
63884839 2
39619599 2
34475596 2
64425922 2
28712198 2
22063683 2
48543920 2
46182736 2
33733009 2
37045774 2
50260693 2
54588759 2
58628965 2
29849877 2
41012428 2
27234247 2
31768771 2
36066209 2
60674494 2
49862886 2
51560367 2
28548135 2
35102312 2
45822813 2
56070750 2
49661846 2
60947258 2
36265863 2
33496483 2
33536773 2
40258127 2
24509980 2
43240661 2
39246816 2
34867565 2
32928130 2
47770249 2
48734190 2
43199610 2
31239985 2
39227264 2
56917392 2
64326555 2
39615001 2
47569016 2
62268850 2
52247682 2
35471101 2
34131500 2
35108281 2
37430817 2
25792065 2
33936438 2
27266085 2
37450814 2
52098929 2
42023305 2
23652016 2
44769641 2
48534965 2
27607797 2
26320566 2
25064649 2
34328218 2
25241398 2
29154326 2
56915811 2
60120862 2
65283324 2
51886953 2
42031395 2
48511038 2
38026525 2
41049744 2
56076557 2
29283121 2
28759131 2
33712973 2
42231243 2
33890980 2
55734737 2
34510136 2
40630079 2
31222147 2
54030638 2
53167811 2
64647118 2
59092988 2
63052307 2
30837625 2
30047358 2
27795936 2
43435033 2
25587922 2
52470573 2
62154430 2
55076807 2
41611712 2
42834188 2
41616370 2
46370843 2
37850264 2
40214878 2
58915709 2
46770565 2
47572886 2
43403262 2
63145168 2
25226703 2
59829329 2
33094018 2
48319749 2
23979621 2
49467959 2
40611253 2
36265230 2
51514108 2
51733390 2
39666981 2
46570222 2
51712607 2
48137279 2
36684050 2
47562346 2
23456559 2
59400854 2
28178301 2
44204115 2
64969785 2
61492461 2
51698095 2
60265599 2
51743033 2
40850979 2
39649002 2
35702611 2
26528702 2
36272256 2
43028566 2
37231033 2
61770435 2
33951228 2
52084331 2
31767191 2
53171629 2
35865989 2
45190050 2
56249715 2
62673368 2
37449221 2
59398766 2
40406429 2
40834222 2
41417994 2
52981378 2
34285956 2
47154208 2
54402678 2
36079966 2
23642247 2
24160308 2
36667828 2
33504575 2
41043292 2
50445811 2
57537471 2
39422593 2
48542282 2
46010904 2
46598349 2
65688098 2
46605780 2
54212996 2
39265767 2
40832761 2
54549469 2
39631859 2
33741167 2
30269118 2
61612043 2
59381734 2
61875916 2
52975455 2
39051711 2
30231674 2
62673233 2
64563932 2
63885242 2
62271370 2
35680994 2
49889127 2
63161453 2
59377381 2
58946263 2
50990977 2
63022322 2
57042030 2
24514859 2
32144771 2
50413348 2
37659519 2
51340585 2
66636452 2
43236321 2
47173227 2
27059559 2
60230731 2
33364346 2
59081316 2
26715567 2
42828695 2
44613376 2
33712943 2
44433391 2
22755587 2
51189893 2
30057279 2
46180418 2
43197829 2
43403248 2
57851554 2
54577526 2
52648831 2
59397625 2
58161978 2
49129553 2
58477149 2
51343039 2
34466674 2
37047166 2
28715600 2
64759863 2
34533537 2
25423430 2
43834749 2
28781595 2
65692054 2
60531164 2
41226047 2
46191383 2
37449815 2
56910488 2
57521401 2
34683131 2
36251727 2
30600738 2
49121857 2
33731995 2
26342028 2
65596329 2
28911341 2
63511885 2
50239852 2
52825722 2
33154514 2
35272246 2
40034308 2
35869554 2
31817849 2
37047743 2
34322211 2
49094855 2
52973875 2
52967021 2
47956421 2
43026931 2
54913632 2
32731940 2
37849689 2
30089200 2
53338041 2
30456305 2
63998076 2
45611090 2
50987859 2
59843688 2
37036142 2
55896094 2
50639681 2
25249491 2
27435774 2
35456164 2
57688192 2
57218899 2
23799890 2
41631094 2
59532571 2
60931703 2
32712481 2
47196116 2
47176305 2
50595897 2
32337924 2
36845419 2
40842843 2
46964508 2
29148966 2
37827235 2
57562431 2
27648216 2
29297728 2
45232411 2
45630055 2
35286435 2
63389775 2
46772063 2
40017216 2
57365714 2
45411606 2
40815057 2
44989923 2
54064324 2
37821483 2
23827230 2
30476677 2
39446049 2
43426233 2
41428424 2
35486969 2
61351959 2
64762385 2
50262930 2
32324994 2
33358980 2
39616993 2
49478186 2
56924880 2
32581353 2
60416920 2
65894727 2
30863403 2
27459242 2
50407267 2
54068575 2
51702502 2
33918716 2
40244994 2
47968325 2
62905665 2
32548478 2
32147555 2
53854935 2
38066934 2
34880082 2
52450230 2
54718526 2
66549840 2
47356951 2
34687703 2
25627271 2
32131642 2
35659199 2
24168419 2
62044502 2
42053025 2
55239507 2
42642897 2
32534680 2
37038536 2
36651520 2
61477317 2
52457512 2
27636765 2
45984143 2
59834372 2
52614152 2
29720651 2
29146739 2
26321836 2
60119829 2
61206558 2
49283973 2
44838389 2
44388522 2
38629870 2
38821139 2
57684437 2
31998680 2
55059002 2
27781927 2
44415747 2
54202439 2
62535639 2
31957810 2
37451430 2
32382327 2
48517293 2
61506512 2
42012641 2
50062354 2
35266544 2
48703786 2
51741390 2
26898477 2
32168385 2
39443353 2
58764303 2
61376061 2
39823116 2
42038786 2
38616217 2
55611472 2
45419174 2
33701154 2
47927290 2
28946391 2
49125766 2
39445439 2
48723467 2
66542675 2
36832309 2
48347046 2
56753734 2
60250463 2
48925208 2
52971966 2
55410614 2
38220493 2
34703597 2
38855166 2
62525423 2
49883190 2
44425931 2
58012499 2
58320311 2
66807783 2
27611407 2
42608146 2
62012761 2
42816608 2
34090836 2
26515351 2
29911874 2
55769798 2
43016836 2
38065236 2
36656758 2
35495097 2
45004627 2
28182295 2
45825554 2
29298281 2
45408492 2
37842989 2
41213178 2
46379892 2
36863342 2
49659429 2
33730890 2
43033980 2
63542113 2
58310010 2
59223848 2
45006247 2
42022237 2
48542405 2
26523723 2
40229545 2
29864659 2
31808081 2
31984184 2
33881970 2
42443511 2
37281055 2
44394985 2
37445509 2
29082376 2
25995647 2
41237599 2
45207105 2
48709511 2
48537997 2
29715758 2
31808041 2
27975178 2
46576073 2
53184960 2
46415783 2
43809823 2
55933900 2
46583062 2
48721435 2
25247971 2
30802587 2
30417857 2
55245697 2
56067415 2
61762871 2
35297670 2
59553100 2
58162517 2
50249914 2
29669100 2
34714810 2
59974823 2
32551519 2
63521729 2
58024346 2
49121918 2
30227170 2
36460383 2
28908083 2
45588893 2
61084949 2
54712831 2
52451797 2
28396296 2
34314148 2
27089791 2
44795620 2
31808633 2
57247152 2
40019213 2
